,,,,,,Parameter Method,,,,,,,,,,,,,,,,,,,,,Historical Method,,,Monte Carlo,
,,,,,,Estimated using 2 year rolling windows,,,,5-day,,,Estimated using 5 year rolling windows,,,,5-day,,,Estimated using 10 year rolling windows,,,,5-day,,,5-day,,,5-day,
Date,AAPL,AMZN,Portfolio,Return,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,Mu,Sigma,Mubar,Sigmabar,99% VaR,97.5% ES,,99% VaR,97.5% ES,,99% VaR,97.5% ES
11/29/04,4.45275,38.939999,1629.102722,0.016352567,,0.178725609,0.207780699,0.000793362,0.000924243,629.0369384,631.7123057,,0.233100481,,,0.001152481,,,,0.233100481,,,0.001048706,,,,1343.063754,1285.027223,,697.5027819,702.7890173
11/26/04,4.199664,39.09,1602.679344,0.008431543,,0.179017147,0.207765421,0.000800623,0.000999605,628.9352243,631.6104579,,0.234900215,,,0.001173053,,,,0.234900215,,,0.001065957,,,,1343.063754,1285.027223,,697.9077884,706.2384808
11/24/04,4.167133,38.75,1589.223093,0.021758095,,0.179762497,0.207675849,0.000849281,0.001038711,628.5181159,631.1925151,,0.246832953,,,0.001187287,,,,0.246832953,,,0.001072308,,,,1343.063754,1285.027223,,706.4628305,703.872172
11/23/04,3.986265,38.310001,1555.018093,0.00428581,,0.180730444,0.207759847,0.00086324,0.001017756,628.5993279,631.2745981,,0.250421785,,,0.001193468,,,,0.250421785,,,0.001071919,,,,1343.063754,1285.027223,,672.8398742,679.7068869
11/22/04,3.99147,38.049999,1548.367842,0.022633309,,0.175144183,0.207204478,0.000864334,0.001034587,627.9111125,630.5806639,,0.250705018,,,0.001189791,,,,0.250705018,,,0.001083245,,,,1343.063754,1285.027223,,682.746993,686.2143576
11/19/04,3.589395,38.549999,1513.716767,-0.034217447,,0.180158194,0.207020014,0.00087736,0.000961489,626.4050022,629.073016,,0.253948516,,,0.001161525,,,,0.253948516,,,0.001063885,,,,1343.063754,1285.027223,,675.3822292,686.6819406
11/18/04,3.603708,40.369999,1566.40864,0.010923323,,0.186830525,0.207263474,0.000915186,0.000986547,625.9212361,628.5919831,,0.263479626,,,0.001187614,,,,0.263479626,,,0.001066878,,,,1343.063754,1285.027223,,673.9737921,681.3225579
11/17/04,3.571829,39.900002,1549.391365,-0.003269989,,0.190924206,0.207119067,0.000917294,0.000955543,624.7106097,627.380162,,0.264008322,,,0.001186767,,,,0.264008322,,,0.001060272,,,,1343.063754,1285.027223,,693.5013943,691.8659064
11/16/04,3.574431,40.07,1554.466151,-0.016158359,,0.185426024,0.207178485,0.000904721,0.000911173,625.9181206,628.5879625,,0.260847802,,,0.001174365,,,,0.260847802,,,0.001054707,,,,1343.063754,1285.027223,,697.8552179,705.4656733
11/15/04,3.593949,40.889999,1579.787801,0.006345729,,0.207398666,0.206715509,0.000967028,0.000881425,620.3897449,623.0562209,,0.276562887,,,0.001179895,,,,0.276562887,,,0.001053245,,,,1343.063754,1285.027223,,708.5829644,708.7554393
11/12/04,3.610865,40.459999,1569.794637,0.030538365,,0.20828341,0.206722835,0.000957683,0.000909485,620.247888,622.9144825,,0.274206459,,,0.001191798,,,,0.274206459,,,0.001068123,,,,1343.063754,1285.027223,,706.9904275,703.7125492
11/11/04,3.597853,38.830002,1522.580269,0.016589043,,0.209263486,0.206668392,0.000954507,0.000935552,619.8960527,622.562166,,0.273416026,,,0.001205252,,,,0.273416026,,,0.001066212,,,,1343.063754,1285.027223,,696.234662,699.6426996
11/10/04,3.56207,38.09,1497.53047,0.016720067,,0.186285357,0.205498634,0.000830383,0.000971724,620.532166,623.1855943,,0.241786896,,,0.001218808,,,,0.241786896,,,0.001066996,,,,1343.063754,1285.027223,,700.7428109,695.370486
11/9/04,3.516527,37.400002,1472.699823,-0.000242935,,0.167795131,0.204640478,0.000749533,0.000929406,621.3028553,623.9468745,,0.221208551,,,0.001204406,,,,0.221208551,,,0.00106384,,,,1343.063754,1285.027223,,705.8010727,704.3387046
11/8/04,3.537997,37.32,1473.057637,0.012709483,,0.157691539,0.205426168,0.000718038,0.000930637,625.6266085,628.2778205,,0.213441447,,,0.001199557,,,,0.213441447,,,0.001063412,,,,1343.063754,1285.027223,,669.8025493,668.6463563
11/5/04,3.560118,36.560001,1454.454306,-0.005262668,,0.160055162,0.205283978,0.000774277,0.000882843,624.7447176,627.3946575,,0.227403394,,,0.00117571,,,,0.227403394,,,0.001058959,,,,1343.063754,1285.027223,,667.2723319,678.9725475
11/4/04,3.542552,36.91,1462.128792,0.014431972,,0.159615866,0.205257652,0.000813611,0.000920661,624.7445505,627.3942087,,0.237347546,,,0.001168566,,,,0.237347546,,,0.001062302,,,,1343.063754,1285.027223,,678.8834177,677.7925376
11/3/04,3.598504,35.919998,1441.178928,0.003676557,,0.173633829,0.206000863,0.000883085,0.000933069,624.4486521,627.1063424,,0.255193623,,,0.001171878,,,,0.255193623,,,0.001063014,,,,1343.063754,1285.027223,,683.419899,685.1227282
11/2/04,3.480744,36.240002,1435.89008,0.028385993,,0.17580544,0.205929071,0.000916466,0.001027927,623.821349,626.4784498,,0.263536432,,,0.001197177,,,,0.263536432,,,0.001077038,,,,1343.063754,1285.027223,,693.8838821,693.9055947
11/1/04,3.41243,35.099998,1395.703974,0.019939141,,0.162325873,0.20655686,0.000842519,0.001060098,628.2809025,630.9434426,,0.245035924,,,0.001211289,,,,0.245035924,,,0.001088218,,,,1343.063754,1285.027223,,695.8572499,701.6602352
10/29/04,3.409177,34.130001,1368.150445,-0.005326413,,0.166568186,0.206659778,0.000872262,0.001051537,627.8120586,630.4758301,,0.252534584,,,0.001235442,,,,0.252534584,,,0.001082925,,,,1343.063754,1285.027223,,690.7393473,704.1694953
10/28/04,3.395514,34.450001,1375.457222,0.015413953,,0.169521649,0.206546826,0.000936717,0.001107184,626.9115688,629.5743908,,0.268436942,,,0.001236833,,,,0.268436942,,,0.001083405,,,,1343.063754,1285.027223,,705.2200644,701.6002703
10/27/04,3.27255,34.23,1354.41855,0.022053306,,0.165848597,0.206948223,0.000945731,0.001129538,628.8427642,631.5093188,,0.27063845,,,0.001265394,,,,0.27063845,,,0.001090301,,,,1343.063754,1285.027223,,680.7045532,683.8969136
10/26/04,3.120959,33.830002,1324.876095,-0.000462975,,0.158349123,0.206683594,0.000849558,0.001021249,629.4143637,632.0779338,,0.246026446,,,0.001283351,,,,0.246026446,,,0.001089573,,,,1343.063754,1285.027223,,694.1306963,699.1413289
10/25/04,3.093633,33.970001,1325.489621,-0.012399591,,0.16556025,0.206888795,0.000913431,0.000983591,628.711599,631.3775573,,0.262258363,,,0.001255575,,,,0.262258363,,,0.001077941,,,,1343.063754,1285.027223,,696.8116718,697.7337273
10/22/04,3.084525,34.599998,1342.027469,-0.099588732,,0.173042292,0.207142102,0.000939127,0.000756549,628.107999,630.7768295,,0.268735191,,,0.00108907,,,,0.268735191,,,0.001037075,,,,1343.063754,1285.027223,,702.677019,699.3911171
10/21/04,3.119007,39.470001,1482.559875,0.023932494,,0.18888476,0.208368856,0.000971246,0.000789398,628.9768611,631.6585019,,0.276963873,,,0.001107351,,,,0.276963873,,,0.001059808,,,,1343.063754,1285.027223,,691.847478,701.5098309
10/20/04,3.088428,38.349998,1447.499732,0.00065894,,0.188925621,0.20836984,0.000945467,0.000718829,628.9723228,631.6539754,,0.270397989,,,0.001100599,,,,0.270397989,,,0.001055891,,,,1343.063754,1285.027223,,696.2740647,698.4974572
10/19/04,3.085175,38.330002,1446.546231,-0.019793742,,0.214871667,0.204437725,0.001209249,0.000680225,611.9070698,614.5515618,,0.332451371,,,0.001064261,,,,0.332451371,,,0.001048148,,,,1343.063754,1285.027223,,691.3321819,692.1202633
10/18/04,3.106645,39.27,1475.464045,0.026003535,,0.198207033,0.20518277,0.001185866,0.000751872,617.3300998,619.9810514,,0.326741294,,,0.001083409,,,,0.326741294,,,0.0010474,,,,1343.063754,1285.027223,,694.3839622,694.8869084
10/15/04,2.960259,38.549999,1437.591311,-0.007833987,,0.215348871,0.206160793,0.001250598,0.000749679,617.1833632,619.8448232,,0.343664837,,,0.001085443,,,,0.343664837,,,0.001038051,,,,1343.063754,1285.027223,,692.040059,698.9027991
10/14/04,2.926427,39.099998,1448.897611,0.011475823,,0.240137521,0.206538701,0.001274546,0.000782016,613.7443475,616.4108234,,0.349840792,,,0.001101786,,,,0.349840792,,,0.001038879,,,,1343.063754,1285.027223,,716.7996496,714.3726373
10/13/04,2.58616,39.98,1432.36536,0.003338179,,0.251015524,0.20815022,0.00125154,0.000741494,616.7368708,619.4196864,,0.34410242,,,0.001091383,,,,0.34410242,,,0.001044933,,,,1343.063754,1285.027223,,710.5550388,716.6584901
10/12/04,2.491172,40.220001,1427.59184,-0.000281348,,0.26807395,0.208224423,0.001282108,0.000741904,613.7915743,616.4760224,,0.351832573,,,0.001088062,,,,0.351832573,,,0.001048909,,,,1343.063754,1285.027223,,724.2273106,718.5858979
10/11/04,2.51069,40.150002,1427.993546,0.000350286,,0.269074683,0.208210155,0.001290606,0.000775018,613.5607641,616.2451262,,0.353966864,,,0.001095884,,,,0.353966864,,,0.001050444,,,,1343.063754,1285.027223,,717.6534126,721.0758377
10/8/04,2.541268,40,1427.493428,-0.025322025,,0.282909161,0.207594093,0.001355817,0.000697717,609.0644223,611.7435009,,0.370233891,,,0.001071216,,,,0.370233891,,,0.001045191,,,,1343.063754,1285.027223,,718.1550255,721.0978039
10/7/04,2.577702,41.150002,1464.101998,-0.009455703,,0.274901811,0.20678312,0.001301503,0.000707396,608.0294531,610.7001656,,0.356280359,,,0.001060956,,,,0.356280359,,,0.001044251,,,,1343.063754,1285.027223,,699.902671,707.7910197
10/6/04,2.644064,41.360001,1478.011772,0.014446031,,0.277409968,0.206686229,0.001286849,0.000729449,607.2601028,609.9299983,,0.352609859,,,0.001059701,,,,0.352609859,,,0.001053442,,,,1343.063754,1285.027223,,697.2505709,706.0816789
10/5/04,2.561437,40.959999,1456.813849,0.002175575,,0.271685882,0.206570121,0.00124185,0.000685905,607.965002,610.6334557,,0.341080658,,,0.001043227,,,,0.341080658,,,0.001046613,,,,1343.063754,1285.027223,,716.2843303,722.2105238
10/4/04,2.523702,41.009998,1453.647886,0.011112725,,0.273313706,0.206656866,0.001251165,0.000697339,607.9319689,610.6013595,,0.343464302,,,0.001054303,,,,0.343464302,,,0.001055817,,,,1343.063754,1285.027223,,691.8969267,698.892837
10/1/04,2.515895,40.470001,1437.583323,-0.008001996,,0.283077614,0.206896225,0.001276563,0.000746783,606.8582863,609.5305409,,0.349963889,,,0.00104351,,,,0.349963889,,,0.001052933,,,,1343.063754,1285.027223,,709.4789253,715.5984865
9/30/04,2.521099,40.860001,1449.133007,0.000767002,,0.292937783,0.206831498,0.001351877,0.000741369,604.818681,607.4908239,,0.36879661,,,0.001063822,,,,0.36879661,,,0.001051522,,,,1343.063754,1285.027223,,723.9281074,726.5115615
9/29/04,2.516545,40.84,1448.021945,0.031226749,,0.287188236,0.206485611,0.001365359,0.000807353,604.8122675,607.4807129,,0.372194426,,,0.001082058,,,,0.372194426,,,0.001061777,,,,1343.063754,1285.027223,,720.1414296,714.0273264
9/28/04,2.474906,39.43,1403.503626,-0.007089307,,0.285835164,0.206507218,0.00137882,0.000815423,605.1318425,607.8004283,,0.375590307,,,0.001080161,,,,0.375590307,,,0.001065172,,,,1343.063754,1285.027223,,726.4000405,729.4474819
9/27/04,2.441726,39.93,1413.488846,-0.018498355,,0.294036912,0.206206401,0.001420119,0.000732428,602.6650024,605.3310689,,0.385947093,,,0.001049948,,,,0.385947093,,,0.001056073,,,,1343.063754,1285.027223,,725.0656965,725.6612903
9/24/04,2.426111,40.939999,1439.879403,-0.017051527,,0.292188081,0.206155638,0.001416686,0.000630866,602.8514554,605.5169255,,0.385084224,,,0.001046242,,,,0.385084224,,,0.001051478,,,,1343.063754,1285.027223,,718.9137417,725.3856255
9/23/04,2.42481,41.830002,1464.642066,0.010539352,,0.306222105,0.20578707,0.001481482,0.000660254,599.0849436,601.7475323,,0.401255481,,,0.001059523,,,,0.401255481,,,0.00104852,,,,1343.063754,1285.027223,,714.9927896,715.6972821
9/22/04,2.402039,41.380001,1449.286747,-0.041930155,,0.314184146,0.205896558,0.001546767,0.000637764,597.9412322,600.6053186,,0.417850409,,,0.001029452,,,,0.417850409,,,0.001043891,,,,1343.063754,1285.027223,,714.6085027,721.2418721
9/21/04,2.472955,43.290001,1511.347583,0.001935131,,0.30940477,0.205937041,0.001513329,0.000604535,598.959045,601.6232769,,0.409418732,,,0.001017006,,,,0.409418732,,,0.001044183,,,,1343.063754,1285.027223,,714.2234559,717.8676027
9/20/04,2.453436,43.27,1508.425756,0.008767417,,0.315141936,0.205515664,0.001497499,0.000637282,596.5743324,599.2347211,,0.405523131,,,0.001025118,,,,0.405523131,,,0.001044645,,,,1343.063754,1285.027223,,711.158786,712.0321081
9/17/04,2.416352,42.959999,1495.258564,0.011528517,,0.315581015,0.205526559,0.001494997,0.000675138,596.526402,599.1869211,,0.404885229,,,0.001033842,,,,0.404885229,,,0.001052628,,,,1343.063754,1285.027223,,717.8738251,721.5685055
9/16/04,2.364954,42.57,1478.119434,0.013028826,,0.307354007,0.205798946,0.001484494,0.000678648,598.9108528,601.5736181,,0.402275358,,,0.00103907,,,,0.402275358,,,0.001056267,,,,1343.063754,1285.027223,,696.7453107,706.6704296
9/15/04,2.290134,42.209999,1458.986186,-0.010339199,,0.312547143,0.205862042,0.001508399,0.000659131,598.138944,600.8026044,,0.408283607,,,0.000984617,,,,0.408283607,,,0.001051169,,,,1343.063754,1285.027223,,727.6812673,729.5360713
9/14/04,2.309002,42.669998,1474.149186,0.051282808,,0.317200836,0.205730963,0.001562294,0.000738239,596.8618671,599.5244838,,0.421688306,,,0.001023136,,,,0.421688306,,,0.001071935,,,,1343.063754,1285.027223,,714.9510401,715.917209
9/13/04,2.315508,40.009998,1400.456412,0.02759385,,0.312940218,0.205786128,0.001598296,0.000765368,597.8288173,600.4917517,,0.430606366,,,0.001044173,,,,0.430606366,,,0.001082521,,,,1343.063754,1285.027223,,717.3629382,719.5123348
9/10/04,2.333725,38.57,1362.340725,0.011322614,,0.302308912,0.205512617,0.001513438,0.000780368,598.9588571,601.6185385,,0.409155386,,,0.001051122,,,,0.409155386,,,0.001090952,,,,1343.063754,1285.027223,,714.479306,717.9562585
9/9/04,2.322665,38.07,1347.002465,-0.002548277,,0.303235825,0.205468561,0.001541798,0.000757909,598.6485499,601.3078465,,0.416251027,,,0.001038461,,,,0.416251027,,,0.001089084,,,,1343.063754,1285.027223,,715.8331336,717.0976041
9/8/04,2.364954,38.009998,1350.439378,-0.006903707,,0.300832807,0.205444292,0.001527441,0.000730473,599.0210939,601.6800247,,0.412610136,,,0.001031497,,,,0.412610136,,,0.001085831,,,,1343.063754,1285.027223,,717.827219,719.6552617
9/7/04,2.326568,38.509998,1359.794672,-0.001666355,,0.288909075,0.206106511,0.001480721,0.000789654,603.3096543,605.9744684,,0.400961895,,,0.001014412,,,,0.400961895,,,0.001077665,,,,1343.063754,1285.027223,,688.2806316,697.4509784
9/3/04,2.292086,38.740002,1362.062462,-0.01146437,,0.281287136,0.206391543,0.001416149,0.00070533,605.6190441,608.2862539,,0.384747801,,,0.000993757,,,,0.384747801,,,0.001080665,,,,1343.063754,1285.027223,,707.1068277,707.2172311
9/2/04,2.320062,39.18,1377.767502,0.01812382,,0.293419863,0.206753438,0.001494943,0.000706279,604.4854792,607.1568821,,0.404536612,,,0.001003097,,,,0.404536612,,,0.001091318,,,,1343.063754,1285.027223,,710.3238238,716.1040306
9/1/04,2.333074,38.240002,1353.02201,0.010091365,,0.288477923,0.206855479,0.001481555,0.000707214,605.724764,608.3969055,,0.401179814,,,0.001016137,,,,0.401179814,,,0.001093245,,,,1343.063754,1285.027223,,705.5648626,706.1441645
8/31/04,2.243941,38.139999,1339.436833,-0.001378244,,0.299958683,0.206681925,0.001484139,0.000662809,603.0434766,605.7145247,,0.40183671,,,0.001031772,,,,0.40183671,,,0.001090817,,,,1343.063754,1285.027223,,708.043312,711.2473822
8/30/04,2.219869,38.310001,1341.284177,-0.033958841,,0.301643158,0.206725143,0.001466505,0.000585654,602.8641555,605.5357168,,0.397305883,,,0.001016495,,,,0.397305883,,,0.00108854,,,,1343.063754,1285.027223,,710.4924504,715.8927802
8/27/04,2.234833,39.900002,1387.614849,-0.007581544,,0.303867351,0.20679788,0.001435499,0.000574044,602.6762344,605.348627,,0.389355369,,,0.001015855,,,,0.389355369,,,0.001082089,,,,1343.063754,1285.027223,,717.8193657,719.686957
8/26/04,2.255001,40.189999,1398.175093,0.006885731,,0.302711452,0.206834467,0.001425824,0.000570117,603.0058292,605.6785194,,0.386933244,,,0.001014854,,,,0.386933244,,,0.001084793,,,,1343.063754,1285.027223,,718.5150994,726.8243266
8/25/04,2.150254,40.299999,1388.580706,0.031946802,,0.302413541,0.206837924,0.001411317,0.000630165,603.0721522,605.7448605,,0.383315397,,,0.001046019,,,,0.383315397,,,0.001098852,,,,1343.063754,1285.027223,,709.3751026,713.1305629
8/24/04,2.078687,39.049999,1344.921099,-0.003229981,,0.30697761,0.206762674,0.001429004,0.000635876,601.9865152,604.6587274,,0.387792601,,,0.001043981,,,,0.387792601,,,0.001094198,,,,1343.063754,1285.027223,,714.1197909,718.4146245
8/23/04,2.022084,39.450001,1349.272192,0.000388596,,0.295851566,0.206419317,0.001381047,0.000611503,602.9904889,605.6587423,,0.375627899,,,0.001046893,,,,0.375627899,,,0.001091667,,,,1343.063754,1285.027223,,708.6268353,717.1357784
8/20/04,2.003868,39.509998,1348.747972,0.018972944,,0.287223088,0.206896125,0.001321359,0.000701392,606.0853418,608.7578152,,0.360778647,,,0.001050703,,,,0.360778647,,,0.001097435,,,,1343.063754,1285.027223,,704.7827842,705.2528125
8/19/04,1.998012,38.630001,1323.39948,-0.021342675,,0.284430679,0.206873025,0.001345612,0.000652847,606.5338027,609.2059017,,0.366887329,,,0.001024494,,,,0.366887329,,,0.001088044,,,,1343.063754,1285.027223,,722.5705592,724.634356
8/18/04,2.065024,39.360001,1351.947932,0.028882302,,0.284082738,0.206875949,0.001369108,0.000682738,606.6077622,609.2798713,,0.37271797,,,0.001041893,,,,0.37271797,,,0.001101,,,,1343.063754,1285.027223,,700.4826526,706.877071
8/17/04,2.008422,38.23,1313.459062,0.006529696,,0.297700598,0.207167881,0.00146049,0.000664254,604.9794276,607.6551199,,0.395759001,,,0.001030795,,,,0.395759001,,,0.001103161,,,,1343.063754,1285.027223,,710.0847469,709.608569
8/16/04,2.002566,37.950001,1304.910514,0.039458842,,0.304082172,0.206556822,0.001492403,0.00066009,601.8845489,604.5545879,,0.403600068,,,0.001092037,,,,0.403600068,,,0.001115493,,,,1343.063754,1285.027223,,682.7991442,689.8240767
8/13/04,2.00647,36.130001,1254.422898,-0.00062156,,0.300448321,0.2065637,0.001485464,0.000638973,602.5835733,605.2534873,,0.401853525,,,0.001100187,,,,0.401853525,,,0.001112153,,,,1343.063754,1285.027223,,728.1486066,731.9073484
8/12/04,1.975891,36.290001,1255.202839,-0.009986844,,0.307055973,0.206547863,0.001492347,0.000640093,601.3020672,603.9721758,,0.403597348,,,0.001090538,,,,0.403597348,,,0.001106896,,,,1343.063754,1285.027223,,709.2183869,701.041412
8/11/04,2.01753,36.560001,1267.801158,-0.014980152,,0.316811658,0.206728147,0.001543939,0.00059284,600.0449149,602.7173099,,0.416618694,,,0.001061636,,,,0.416618694,,,0.001096616,,,,1343.063754,1285.027223,,705.5831109,711.0760649
8/10/04,2.050711,37.099998,1286.935975,0.047291298,,0.318425141,0.20663413,0.00154403,0.000712729,599.4507513,602.1223091,,0.416641411,,,0.001107925,,,,0.416641411,,,0.001108674,,,,1343.063754,1285.027223,,730.8536013,727.8394152
8/9/04,1.971337,35.32,1227.491777,-0.000542834,,0.316029689,0.206555462,0.001523502,0.000767316,599.6521812,602.3228399,,0.411466258,,,0.001113408,,,,0.411466258,,,0.001107955,,,,1343.063754,1285.027223,,717.3219775,716.6024496
8/6/04,1.937506,35.490002,1228.158282,-0.012971123,,0.316915365,0.206576508,0.001535028,0.000775787,599.5526289,602.2235411,,0.414380119,,,0.00109529,,,,0.414380119,,,0.001099073,,,,1343.063754,1285.027223,,717.1727005,726.3077039
8/5/04,2.042253,35.610001,1244.192641,-0.035862011,,0.309153862,0.206276756,0.001503409,0.000708415,600.0653669,602.7329244,,0.406326753,,,0.001069048,,,,0.406326753,,,0.001081229,,,,1343.063754,1285.027223,,710.1809667,715.1278808
8/4/04,2.068278,37.119999,1289.62161,-0.007557937,,0.304237521,0.206221794,0.001505705,0.000650636,600.8108596,603.477617,,0.406903144,,,0.001070885,,,,0.406903144,,,0.001079629,,,,1343.063754,1285.027223,,710.4696058,717.8299664
8/3/04,2.035747,37.610001,1299.405415,-0.016488588,,0.304066916,0.206222169,0.001517887,0.000608007,600.8438453,603.5105974,,0.409945432,,,0.001067214,,,,0.409945432,,,0.001072573,,,,1343.063754,1285.027223,,701.4821012,711.6900366
8/2/04,2.054615,38.299999,1321.008387,-0.017516236,,0.314690808,0.205621156,0.001571886,0.000604231,596.9876018,599.6490052,,0.423398712,,,0.001038312,,,,0.423398712,,,0.001067458,,,,1343.063754,1285.027223,,713.4726504,713.2597994
7/30/04,2.104061,38.919998,1344.351325,0.005338884,,0.306577404,0.205348354,0.001532346,0.00058248,597.6502491,600.3085382,,0.413398869,,,0.001042516,,,,0.413398869,,,0.001067119,,,,1343.063754,1285.027223,,708.8970312,715.4779446
7/29/04,2.123579,38.580002,1337.193115,0.015064171,,0.315337102,0.204101874,0.001622116,0.000554491,592.1264177,594.7728676,,0.435217366,,,0.00103958,,,,0.435217366,,,0.001075207,,,,1343.063754,1285.027223,,695.188699,697.3348714
7/28/04,2.099507,37.970001,1317.200375,-0.024877377,,0.343909562,0.203904389,0.001720607,0.000503992,586.1747465,588.820743,,0.459940233,,,0.001022667,,,,0.459940233,,,0.001076422,,,,1343.063754,1267.220592,,718.9921222,715.0752801
